x,y
/datasets_small/graph_images_cr/cr0_gi30.png,"{0: [(0, 0), (0, 7), (0, 63), (0, 89)], 7: [(0, 7)], 10: [(10, 50), (10, 52), (10, 87), (10, 89)], 48: [(48, 63), (48, 87)], 50: [(10, 50), (50, 52), (50, 53), (50, 63), (50, 80), (50, 87)], 52: [(10, 52), (50, 52), (52, 63), (52, 85), (52, 89)], 53: [(50, 53), (53, 80), (53, 89)], 63: [(0, 63), (48, 63), (50, 63), (52, 63)], 80: [(50, 80), (53, 80), (80, 85)], 85: [(52, 85), (80, 85), (85, 87), (85, 89)], 87: [(10, 87), (48, 87), (50, 87), (85, 87)], 89: [(0, 89), (10, 89), (52, 89), (53, 89), (85, 89)]}"
/datasets_small/graph_images_cr/cr0_gi31.png,"{0: [(0, 81), (0, 94)], 6: [(6, 29), (6, 46), (6, 80)], 14: [(14, 24), (14, 33), (14, 61)], 23: [(23, 35), (23, 61), (23, 80)], 24: [(14, 24), (24, 52), (24, 78)], 25: [(25, 53)], 28: [(28, 42), (28, 52), (28, 61), (28, 75), (28, 80), (28, 85), (28, 92)], 29: [(6, 29), (29, 46), (29, 77), (29, 87)], 33: [(14, 33), (33, 46), (33, 53), (33, 75), (33, 77), (33, 85)], 35: [(23, 35), (35, 40), (35, 41), (35, 46), (35, 87)], 38: [(38, 40), (38, 41), (38, 42), (38, 75), (38, 81)], 40: [(35, 40), (38, 40), (40, 75), (40, 80), (40, 82), (40, 92)], 41: [(35, 41), (38, 41), (41, 52), (41, 53), (41, 78), (41, 85)], 42: [(28, 42), (38, 42), (42, 81), (42, 85), (42, 94)], 46: [(6, 46), (29, 46), (33, 46), (35, 46), (46, 78)], 52: [(24, 52), (28, 52), (41, 52), (52, 57), (52, 75), (52, 94)], 53: [(25, 53), (33, 53), (41, 53), (53, 78), (53, 81), (53, 85)], 57: [(52, 57), (57, 77)], 61: [(14, 61), (23, 61), (28, 61), (61, 61), (61, 78)], 75: [(28, 75), (33, 75), (38, 75), (40, 75), (52, 75), (75, 82)], 77: [(29, 77), (33, 77), (57, 77)], 78: [(24, 78), (41, 78), (46, 78), (53, 78), (61, 78)], 80: [(6, 80), (23, 80), (28, 80), (40, 80), (80, 85)], 81: [(0, 81), (38, 81), (42, 81), (53, 81), (81, 94)], 82: [(40, 82), (75, 82)], 85: [(28, 85), (33, 85), (41, 85), (42, 85), (53, 85), (80, 85), (85, 92)], 87: [(29, 87), (35, 87)], 92: [(28, 92), (40, 92), (85, 92), (92, 94)], 94: [(0, 94), (42, 94), (52, 94), (81, 94), (92, 94)]}"
/datasets_small/graph_images_cr/cr0_gi32.png,"{1: [(1, 6), (1, 15), (1, 62), (1, 63), (1, 76), (1, 85)], 2: [(2, 6), (2, 15), (2, 36), (2, 76), (2, 82)], 3: [(3, 6), (3, 23), (3, 40), (3, 63), (3, 85), (3, 98)], 6: [(1, 6), (2, 6), (3, 6), (6, 23), (6, 36), (6, 63), (6, 75), (6, 82)], 15: [(1, 15), (2, 15), (15, 21), (15, 23), (15, 36), (15, 40), (15, 45), (15, 57), (15, 72), (15, 85), (15, 98)], 21: [(15, 21), (21, 23), (21, 72), (21, 76)], 23: [(3, 23), (6, 23), (15, 23), (21, 23), (23, 45), (23, 98)], 36: [(2, 36), (6, 36), (15, 36), (36, 36), (36, 42), (36, 98)], 40: [(3, 40), (15, 40), (40, 62)], 42: [(36, 42), (42, 82), (42, 98)], 45: [(15, 45), (23, 45), (45, 62), (45, 75), (45, 82), (45, 85)], 57: [(15, 57), (57, 62), (57, 75)], 62: [(1, 62), (40, 62), (45, 62), (57, 62), (62, 63), (62, 72), (62, 98)], 63: [(1, 63), (3, 63), (6, 63), (62, 63), (63, 63), (63, 85)], 72: [(15, 72), (21, 72), (62, 72), (72, 75)], 75: [(6, 75), (45, 75), (57, 75), (72, 75), (75, 75)], 76: [(1, 76), (2, 76), (21, 76)], 82: [(2, 82), (6, 82), (42, 82), (45, 82), (82, 85), (82, 98)], 85: [(1, 85), (3, 85), (15, 85), (45, 85), (63, 85), (82, 85)], 98: [(3, 98), (15, 98), (23, 98), (36, 98), (42, 98), (62, 98), (82, 98)]}"
/datasets_small/graph_images_cr/cr0_gi33.png,"{1: [], 4: [], 11: [(11, 91)], 13: [], 14: [(14, 23), (14, 29)], 15: [(15, 40)], 17: [], 20: [], 22: [], 23: [(14, 23)], 26: [], 29: [(14, 29)], 34: [], 35: [], 36: [], 39: [], 40: [(15, 40)], 47: [], 49: [], 51: [], 53: [], 60: [(60, 97)], 62: [], 65: [], 67: [], 69: [], 70: [], 72: [], 74: [], 75: [], 81: [], 84: [], 85: [], 87: [], 88: [], 90: [], 91: [(11, 91)], 93: [], 97: [(60, 97)]}"
/datasets_small/graph_images_cr/cr0_gi34.png,"{9: [(9, 11), (9, 45), (9, 61), (9, 80)], 10: [(10, 31), (10, 45), (10, 50), (10, 51), (10, 68)], 11: [(9, 11), (11, 12), (11, 15), (11, 36), (11, 71), (11, 85)], 12: [(11, 12), (12, 31), (12, 71), (12, 97)], 15: [(11, 15), (15, 49), (15, 51), (15, 98)], 17: [(17, 32), (17, 44)], 18: [], 21: [(21, 51)], 31: [(10, 31), (12, 31), (31, 89), (31, 94)], 32: [(17, 32), (32, 37), (32, 63), (32, 71)], 34: [(34, 83), (34, 85), (34, 93), (34, 94)], 36: [(11, 36), (36, 49)], 37: [(32, 37), (37, 51), (37, 76)], 44: [(17, 44), (44, 51), (44, 61), (44, 63)], 45: [(9, 45), (10, 45), (45, 82)], 49: [(15, 49), (36, 49), (49, 63), (49, 76)], 50: [(10, 50), (50, 82)], 51: [(10, 51), (15, 51), (21, 51), (37, 51), (44, 51), (51, 83)], 61: [(9, 61), (44, 61), (61, 98)], 63: [(32, 63), (44, 63), (49, 63), (63, 89), (63, 94)], 68: [(10, 68), (68, 76)], 71: [(11, 71), (12, 71), (32, 71), (71, 89)], 76: [(37, 76), (49, 76), (68, 76), (76, 89)], 80: [(9, 80), (80, 89)], 82: [(45, 82), (50, 82), (82, 89)], 83: [(34, 83), (51, 83)], 85: [(11, 85), (34, 85), (85, 93)], 89: [(31, 89), (63, 89), (71, 89), (76, 89), (80, 89), (82, 89)], 93: [(34, 93), (85, 93)], 94: [(31, 94), (34, 94), (63, 94)], 97: [(12, 97)], 98: [(15, 98), (61, 98)]}"
/datasets_small/graph_images_cr/cr0_gi35.png,"{3: [(3, 4), (3, 6), (3, 28), (3, 50), (3, 62), (3, 98)], 4: [(3, 4), (4, 8), (4, 36), (4, 41), (4, 51), (4, 82)], 6: [(3, 6), (6, 20), (6, 45), (6, 59)], 8: [(4, 8), (8, 20), (8, 55), (8, 64)], 20: [(6, 20), (8, 20), (20, 64)], 23: [(23, 43)], 28: [(3, 28), (28, 64), (28, 77), (28, 98)], 36: [(4, 36), (36, 54), (36, 67)], 41: [(4, 41), (41, 51), (41, 54), (41, 67), (41, 87)], 43: [(23, 43), (43, 55), (43, 94), (43, 98)], 45: [(6, 45), (45, 62)], 50: [(3, 50), (50, 62), (50, 82), (50, 97)], 51: [(4, 51), (41, 51), (51, 53), (51, 67), (51, 94)], 53: [(51, 53), (53, 77), (53, 87)], 54: [(36, 54), (41, 54), (54, 61), (54, 77)], 55: [(8, 55), (43, 55), (55, 94)], 59: [(6, 59), (59, 62), (59, 77)], 61: [(54, 61), (61, 77)], 62: [(3, 62), (45, 62), (50, 62), (59, 62), (62, 79), (62, 98)], 64: [(8, 64), (20, 64), (28, 64), (64, 77)], 67: [(36, 67), (41, 67), (51, 67)], 74: [(74, 82)], 77: [(28, 77), (53, 77), (54, 77), (59, 77), (61, 77), (64, 77)], 79: [(62, 79), (79, 79)], 82: [(4, 82), (50, 82), (74, 82), (82, 82), (82, 87)], 87: [(41, 87), (53, 87), (82, 87), (87, 98)], 94: [(43, 94), (51, 94), (55, 94)], 97: [(50, 97)], 98: [(3, 98), (28, 98), (43, 98), (62, 98), (87, 98)]}"
/datasets_small/graph_images_cr/cr0_gi36.png,"{4: [(4, 20)], 5: [(5, 14), (5, 25), (5, 79), (5, 88), (5, 89), (5, 90)], 7: [], 14: [(5, 14), (14, 37), (14, 39), (14, 51), (14, 93)], 20: [(4, 20), (20, 89)], 22: [], 25: [(5, 25), (25, 51), (25, 69)], 26: [(26, 39)], 28: [(28, 60), (28, 65), (28, 69), (28, 93)], 37: [(14, 37)], 38: [(38, 39)], 39: [(14, 39), (26, 39), (38, 39)], 44: [(44, 89)], 50: [(50, 66)], 51: [(14, 51), (25, 51)], 56: [], 60: [(28, 60), (60, 86)], 65: [(28, 65)], 66: [(50, 66)], 69: [(25, 69), (28, 69)], 76: [], 79: [(5, 79)], 86: [(60, 86), (86, 88)], 88: [(5, 88), (86, 88)], 89: [(5, 89), (20, 89), (44, 89)], 90: [(5, 90)], 93: [(14, 93), (28, 93)]}"
/datasets_small/graph_images_cr/cr0_gi37.png,"{0: [(0, 28), (0, 31), (0, 76), (0, 77), (0, 87)], 22: [(22, 39), (22, 42), (22, 87)], 24: [(24, 52)], 28: [(0, 28), (28, 52), (28, 77)], 31: [(0, 31), (31, 39), (31, 42)], 39: [(22, 39), (31, 39), (39, 76)], 40: [(40, 40), (40, 52), (40, 77), (40, 87)], 42: [(22, 42), (31, 42), (42, 42), (42, 77), (42, 87)], 52: [(24, 52), (28, 52), (40, 52)], 76: [(0, 76), (39, 76), (76, 76), (76, 77)], 77: [(0, 77), (28, 77), (40, 77), (42, 77), (76, 77)], 84: [], 87: [(0, 87), (22, 87), (40, 87), (42, 87)]}"
/datasets_small/graph_images_cr/cr0_gi38.png,"{2: [(2, 4), (2, 31), (2, 84), (2, 97)], 4: [(2, 4), (4, 55), (4, 68), (4, 85)], 6: [(6, 31), (6, 45), (6, 51), (6, 84)], 8: [(8, 49), (8, 60), (8, 76)], 17: [(17, 17), (17, 29)], 19: [(19, 53), (19, 73), (19, 97)], 21: [(21, 37), (21, 73), (21, 98)], 23: [(23, 37), (23, 45), (23, 94)], 29: [(17, 29), (29, 55)], 31: [(2, 31), (6, 31), (31, 36), (31, 45), (31, 61)], 35: [(35, 53), (35, 97), (35, 98)], 36: [(31, 36), (36, 37), (36, 60), (36, 94)], 37: [(21, 37), (23, 37), (36, 37), (37, 52), (37, 60), (37, 76)], 39: [], 40: [(40, 52), (40, 53), (40, 97)], 42: [(42, 45)], 44: [(44, 95)], 45: [(6, 45), (23, 45), (31, 45), (42, 45)], 49: [(8, 49), (49, 56), (49, 73)], 51: [(6, 51), (51, 53)], 52: [(37, 52), (40, 52), (52, 63), (52, 68)], 53: [(19, 53), (35, 53), (40, 53), (51, 53), (53, 60), (53, 91), (53, 97)], 54: [], 55: [(4, 55), (29, 55), (55, 98)], 56: [(49, 56), (56, 84)], 60: [(8, 60), (36, 60), (37, 60), (53, 60)], 61: [(31, 61), (61, 85), (61, 95)], 63: [(52, 63), (63, 73)], 68: [(4, 68), (52, 68), (68, 84)], 70: [(70, 73)], 73: [(19, 73), (21, 73), (49, 73), (63, 73), (70, 73)], 76: [(8, 76), (37, 76)], 84: [(2, 84), (6, 84), (56, 84), (68, 84)], 85: [(4, 85), (61, 85), (85, 89)], 89: [(85, 89)], 91: [(53, 91)], 94: [(23, 94), (36, 94)], 95: [(44, 95), (61, 95)], 97: [(2, 97), (19, 97), (35, 97), (40, 97), (53, 97)], 98: [(21, 98), (35, 98), (55, 98)]}"
/datasets_small/graph_images_cr/cr0_gi39.png,"{1: [], 2: [(2, 82)], 6: [], 8: [], 13: [], 16: [(16, 85)], 22: [(22, 41)], 24: [(24, 32), (24, 93)], 32: [(24, 32), (32, 41), (32, 94)], 34: [(34, 60)], 36: [(36, 60), (36, 70), (36, 82), (36, 85)], 40: [], 41: [(22, 41), (32, 41), (41, 58)], 47: [], 51: [(51, 70)], 58: [(41, 58)], 60: [(34, 60), (36, 60)], 69: [(69, 81)], 70: [(36, 70), (51, 70), (70, 82)], 75: [], 77: [], 81: [(69, 81)], 82: [(2, 82), (36, 82), (70, 82)], 85: [(16, 85), (36, 85)], 88: [], 90: [], 93: [(24, 93)], 94: [(32, 94)], 97: []}"
/datasets_small/graph_images_cr/cr0_gi40.png,"{0: [(0, 16), (0, 82)], 2: [(2, 66)], 3: [(3, 5)], 5: [(3, 5), (5, 10), (5, 22), (5, 72)], 6: [(6, 65), (6, 81)], 7: [(7, 46)], 10: [(5, 10)], 14: [(14, 28), (14, 66)], 15: [(15, 21), (15, 46), (15, 54), (15, 66), (15, 82)], 16: [(0, 16), (16, 28)], 20: [(20, 34), (20, 75)], 21: [(15, 21), (21, 35), (21, 44)], 22: [(5, 22), (22, 54)], 25: [(25, 65), (25, 66), (25, 82)], 28: [(14, 28), (16, 28), (28, 39), (28, 69), (28, 72)], 34: [(20, 34), (34, 38), (34, 39)], 35: [(21, 35), (35, 67), (35, 89)], 38: [(34, 38), (38, 81)], 39: [(28, 39), (34, 39), (39, 39)], 44: [(21, 44), (44, 54)], 46: [(7, 46), (15, 46), (46, 52), (46, 75), (46, 89)], 50: [(50, 65), (50, 81), (50, 89)], 52: [(46, 52)], 54: [(15, 54), (22, 54), (44, 54), (54, 67)], 65: [(6, 65), (25, 65), (50, 65)], 66: [(2, 66), (14, 66), (15, 66), (25, 66), (66, 82)], 67: [(35, 67), (54, 67), (67, 89)], 69: [(28, 69)], 72: [(5, 72), (28, 72), (72, 81)], 75: [(20, 75), (46, 75)], 81: [(6, 81), (38, 81), (50, 81), (72, 81), (81, 82)], 82: [(0, 82), (15, 82), (25, 82), (66, 82), (81, 82)], 89: [(35, 89), (46, 89), (50, 89), (67, 89)]}"
/datasets_small/graph_images_cr/cr0_gi41.png,"{11: [(11, 92)], 12: [(12, 92)], 19: [], 31: [], 38: [(38, 92)], 49: [(49, 92)], 59: [], 72: [], 75: [], 87: [], 92: [(11, 92), (12, 92), (38, 92), (49, 92), (92, 92)], 96: []}"
/datasets_small/graph_images_cr/cr0_gi42.png,"{3: [(3, 49)], 7: [(7, 7), (7, 51), (7, 85), (7, 97)], 10: [(10, 21)], 17: [], 21: [(10, 21)], 25: [(25, 49), (25, 71)], 29: [(29, 83)], 48: [(48, 60), (48, 76), (48, 97)], 49: [(3, 49), (25, 49), (49, 71)], 51: [(7, 51), (51, 56)], 56: [(51, 56)], 57: [], 60: [(48, 60)], 63: [(63, 97)], 67: [(67, 76)], 71: [(25, 71), (49, 71)], 76: [(48, 76), (67, 76)], 83: [(29, 83)], 85: [(7, 85), (85, 85), (85, 97)], 97: [(7, 97), (48, 97), (63, 97), (85, 97)]}"
/datasets_small/graph_images_cr/cr0_gi43.png,"{3: [(3, 60), (3, 73)], 7: [(7, 7)], 9: [(9, 49)], 11: [(11, 29), (11, 56), (11, 80)], 17: [(17, 45), (17, 80)], 24: [(24, 40), (24, 50), (24, 59)], 26: [(26, 60), (26, 67), (26, 69), (26, 85)], 29: [(11, 29)], 32: [(32, 39)], 34: [(34, 59)], 38: [(38, 85), (38, 89)], 39: [(32, 39), (39, 67), (39, 69)], 40: [(24, 40)], 43: [(43, 90)], 44: [], 45: [(17, 45), (45, 60)], 49: [(9, 49), (49, 93)], 50: [(24, 50)], 51: [(51, 51)], 54: [], 56: [(11, 56)], 59: [(24, 59), (34, 59), (59, 85)], 60: [(3, 60), (26, 60), (45, 60), (60, 62), (60, 80)], 62: [(60, 62), (62, 98)], 65: [], 67: [(26, 67), (39, 67), (67, 69), (67, 97)], 68: [], 69: [(26, 69), (39, 69), (67, 69), (69, 89), (69, 90), (69, 98)], 73: [(3, 73)], 74: [(74, 89)], 80: [(11, 80), (17, 80), (60, 80), (80, 97)], 85: [(26, 85), (38, 85), (59, 85)], 89: [(38, 89), (69, 89), (74, 89)], 90: [(43, 90), (69, 90), (90, 98)], 93: [(49, 93), (93, 93)], 95: [(95, 97)], 97: [(67, 97), (80, 97), (95, 97)], 98: [(62, 98), (69, 98), (90, 98)]}"
/datasets_small/graph_images_cr/cr0_gi44.png,"{8: [(8, 8), (8, 23), (8, 32), (8, 52), (8, 58), (8, 89), (8, 92), (8, 96)], 23: [(8, 23), (23, 23), (23, 32), (23, 52), (23, 58), (23, 89), (23, 92), (23, 96)], 32: [(8, 32), (23, 32), (32, 32), (32, 52), (32, 58), (32, 89), (32, 96)], 52: [(8, 52), (23, 52), (32, 52), (52, 52), (52, 58), (52, 89), (52, 92), (52, 96)], 58: [(8, 58), (23, 58), (32, 58), (52, 58), (58, 58), (58, 89), (58, 92), (58, 96)], 89: [(8, 89), (23, 89), (32, 89), (52, 89), (58, 89), (89, 96)], 92: [(8, 92), (23, 92), (52, 92), (58, 92), (92, 92), (92, 96)], 96: [(8, 96), (23, 96), (32, 96), (52, 96), (58, 96), (89, 96), (92, 96), (96, 96)]}"
/datasets_small/graph_images_cr/cr0_gi45.png,"{2: [(2, 33), (2, 98)], 3: [(3, 33), (3, 70)], 5: [(5, 37), (5, 43), (5, 95)], 9: [(9, 33), (9, 52), (9, 86)], 11: [], 14: [(14, 14), (14, 43), (14, 61)], 17: [(17, 25), (17, 80)], 25: [(17, 25)], 33: [(2, 33), (3, 33), (9, 33)], 34: [(34, 47), (34, 88), (34, 89), (34, 97)], 37: [(5, 37), (37, 47), (37, 61)], 39: [(39, 64)], 41: [], 43: [(5, 43), (14, 43)], 47: [(34, 47), (37, 47)], 51: [(51, 55)], 52: [(9, 52)], 55: [(51, 55), (55, 58), (55, 71)], 58: [(55, 58), (58, 61), (58, 89), (58, 95)], 61: [(14, 61), (37, 61), (58, 61)], 64: [(39, 64), (64, 64)], 69: [], 70: [(3, 70)], 71: [(55, 71), (71, 98)], 77: [], 80: [(17, 80)], 86: [(9, 86)], 88: [(34, 88)], 89: [(34, 89), (58, 89)], 95: [(5, 95), (58, 95), (95, 97)], 97: [(34, 97), (95, 97)], 98: [(2, 98), (71, 98)]}"
/datasets_small/graph_images_cr/cr0_gi46.png,"{0: [], 3: [], 34: [], 36: [(36, 83)], 37: [(37, 68)], 50: [], 56: [(56, 68)], 57: [], 65: [], 68: [(37, 68), (56, 68)], 71: [], 78: [], 83: [(36, 83)], 91: [(91, 99)], 92: [], 99: [(91, 99)]}"
/datasets_small/graph_images_cr/cr0_gi47.png,"{1: [(1, 20), (1, 92)], 2: [(2, 37)], 4: [], 8: [], 10: [(10, 11)], 11: [(10, 11), (11, 46)], 17: [], 20: [(1, 20)], 21: [], 25: [(25, 71)], 32: [], 33: [(33, 38), (33, 53)], 37: [(2, 37)], 38: [(33, 38)], 40: [], 42: [], 44: [], 46: [(11, 46)], 53: [(33, 53)], 63: [], 65: [(65, 89)], 66: [], 68: [], 70: [], 71: [(25, 71)], 75: [], 86: [], 89: [(65, 89)], 90: [], 92: [(1, 92)], 93: []}"
/datasets_small/graph_images_cr/cr0_gi48.png,"{2: [(2, 52), (2, 69), (2, 97)], 5: [(5, 58), (5, 65), (5, 87)], 6: [(6, 33), (6, 47), (6, 61), (6, 93)], 10: [(10, 36), (10, 57), (10, 65), (10, 78), (10, 79)], 15: [(15, 47), (15, 65), (15, 87)], 16: [(16, 16), (16, 61)], 19: [(19, 45), (19, 54), (19, 55), (19, 81)], 22: [(22, 69), (22, 98)], 27: [(27, 33)], 33: [(6, 33), (27, 33), (33, 58), (33, 81), (33, 82), (33, 92)], 36: [(10, 36), (36, 65), (36, 79), (36, 97)], 42: [(42, 42), (42, 78), (42, 97)], 45: [(19, 45), (45, 51)], 47: [(6, 47), (15, 47), (47, 52), (47, 57), (47, 58), (47, 78), (47, 82)], 51: [(45, 51), (51, 52), (51, 54), (51, 82), (51, 97)], 52: [(2, 52), (47, 52), (51, 52), (52, 83)], 54: [(19, 54), (51, 54), (54, 55), (54, 57), (54, 69), (54, 83)], 55: [(19, 55), (54, 55), (55, 92)], 57: [(10, 57), (47, 57), (54, 57), (57, 82)], 58: [(5, 58), (33, 58), (47, 58)], 61: [(6, 61), (16, 61), (61, 81), (61, 83), (61, 92)], 65: [(5, 65), (10, 65), (15, 65), (36, 65), (65, 82)], 69: [(2, 69), (22, 69), (54, 69), (69, 81)], 78: [(10, 78), (42, 78), (47, 78), (78, 79), (78, 87)], 79: [(10, 79), (36, 79), (78, 79), (79, 87)], 81: [(19, 81), (33, 81), (61, 81), (69, 81)], 82: [(33, 82), (47, 82), (51, 82), (57, 82), (65, 82), (82, 83)], 83: [(52, 83), (54, 83), (61, 83), (82, 83)], 87: [(5, 87), (15, 87), (78, 87), (79, 87)], 92: [(33, 92), (55, 92), (61, 92), (92, 97), (92, 98)], 93: [(6, 93)], 96: [], 97: [(2, 97), (36, 97), (42, 97), (51, 97), (92, 97)], 98: [(22, 98), (92, 98)]}"
/datasets_small/graph_images_cr/cr0_gi49.png,"{2: [(2, 8), (2, 25), (2, 30), (2, 69)], 8: [(2, 8), (8, 30), (8, 61), (8, 67)], 13: [(13, 61)], 20: [(20, 25), (20, 30), (20, 40), (20, 54), (20, 67)], 25: [(2, 25), (20, 25), (25, 25), (25, 51), (25, 82), (25, 85)], 26: [(26, 37), (26, 44), (26, 48), (26, 61)], 30: [(2, 30), (8, 30), (20, 30), (30, 30), (30, 48), (30, 54), (30, 58), (30, 69), (30, 97)], 34: [(34, 80)], 37: [(26, 37), (37, 44), (37, 51)], 40: [(20, 40), (40, 54), (40, 96)], 44: [(26, 44), (37, 44)], 48: [(26, 48), (30, 48), (48, 54)], 51: [(25, 51), (37, 51), (51, 54), (51, 75), (51, 85)], 54: [(20, 54), (30, 54), (40, 54), (48, 54), (51, 54), (54, 67)], 58: [(30, 58), (58, 69), (58, 97)], 61: [(8, 61), (13, 61), (26, 61)], 67: [(8, 67), (20, 67), (54, 67), (67, 67)], 69: [(2, 69), (30, 69), (58, 69), (69, 82)], 72: [(72, 82)], 75: [(51, 75), (75, 82), (75, 97)], 80: [(34, 80), (80, 85)], 82: [(25, 82), (69, 82), (72, 82), (75, 82), (82, 97)], 85: [(25, 85), (51, 85), (80, 85)], 88: [], 96: [(40, 96)], 97: [(30, 97), (58, 97), (75, 97), (82, 97)]}"
